Cell ID,mito count per cell
11860,2
299,2
50385,2
24880,2
33560,2
4730,2
3759,2
34781,2
9570,2
48656,2
4089,2
13303,2
30455,2
6173,2
54026,2
52831,2
10135,2
9153,2
1976,2
22185,2
30004,2
28133,2
43703,2
21631,2
29465,2
5558,2
12263,2
8525,2
12930,2
34564,2
25196,2
47475,2
45264,2
43988,2
33720,2
13753,2
7172,2
20786,2
46729,2
13143,2
28630,2
14386,2
13945,2
37254,2
51998,2
50800,2
45302,2
34903,2
5031,2
4070,2
1345,2
18651,2
17496,2
33393,2
45834,2
49011,2
41627,2
31451,2
19683,2
52351,2
46285,2
53045,2
26602,2
50216,2
19599,2
2402,2
27318,2
42720,2
1474,2
34485,2
50690,2
41099,2
49987,2
21918,2
37286,2
42005,2
21890,2
10250,2
33278,2
27347,2
40449,2
35728,2
47447,2
11978,2
29234,2
9920,2
15360,2
27705,2
45952,2
1388,2
40774,2
31375,2
49831,2
33916,2
44194,2
53348,2
53366,2
20172,2
13967,2
14021,2
8105,2
18773,2
1546,2
5172,2
27624,2
50992,2
14015,2
2636,2
24211,2
18808,2
28861,2
27633,2
25409,2
43061,2
51000,2
49861,2
7236,2
29942,2
39487,2
16413,2
24117,2
13845,2
28798,2
24083,2
33539,2
42891,2
26776,2
21085,2
45580,2
51081,2
49921,2
37219,2
42998,2
30961,2
18740,2
40645,2
3319,2
37054,2
4265,2
52120,2
45805,2
18836,2
16515,2
51038,2
35115,2
38346,2
20948,2
49051,2
5308,2
25051,2
31938,2
13357,2
13061,2
19362,2
17100,2
34198,2
12093,2
6459,2
46064,2
33890,2
32590,2
17943,2
14668,2
13392,2
21647,2
15897,2
31767,2
29489,2
46866,2
45761,2
41175,2
16394,2
37784,2
47200,2
37376,2
3773,2
2927,2
39763,2
14621,2
3710,2
38622,2
18721,2
37447,2
49156,2
38194,2
37601,2
1438,2
4151,2
43564,2
1796,2
34076,2
24670,2
13902,2
49218,2
7573,2
52775,2
5625,2
17594,2
14582,2
10600,2
9595,2
18235,2
32919,2
30505,2
29424,2
45920,2
48961,2
51566,2
33028,2
29527,2
28301,2
16665,2
36743,2
25574,2
46201,2
45072,2
52968,2
6891,2
5836,2
14841,2
8790,2
20286,2
33150,2
17874,2
47797,2
26643,2
37931,2
46794,2
14416,2
34400,2
49505,2
52391,2
3553,2
43862,2
11159,2
11612,2
7814,2
48613,2
37892,2
29043,2
40214,2
14451,2
34280,2
51683,2
47239,2
4401,2
21442,2
8473,2
1028,2
18993,2
7748,2
17910,2
22374,2
44479,2
44689,2
5337,2
50060,2
40260,2
39039,2
47001,2
35525,2
47277,2
35028,2
45436,2
2132,2
42283,2
12461,2
7772,2
16980,2
26671,2
37444,2
28014,2
33433,2
39158,2
24090,2
22044,2
45368,2
48557,2
49739,2
9828,2
40608,2
10798,2
30379,2
15161,2
51461,2
50322,2
18123,2
33463,2
16378,2
24630,2
29660,2
37524,2
35919,2
41774,2
42940,2
40656,2
8064,2
9076,2
3632,2
27476,2
4109,2
47385,2
30894,2
44014,2
11378,2
1922,2
807,2
11646,2
50287,2
10829,2
3964,2
4077,2
25223,2
1200,2
25078,2
52656,2
46295,2
45951,2
17346,2
35257,2
41176,2
44763,2
39954,2
39343,2
49554,2
9007,2
43516,2
2347,2
45166,2
847,2
27551,2
26268,2
31497,2
1077,2
4263,2
27662,2
2973,2
25437,2
29588,2
31111,2
19947,2
24966,2
8409,2
44302,2
22855,2
53700,2
40044,2
40272,2
26777,2
16809,2
42590,2
34324,2
36712,2
51505,2
31149,2
19987,2
16570,2
22253,2
14337,2
4453,2
8162,2
33971,2
31626,2
32279,2
16416,2
23151,2
20956,2
45454,2
24594,2
49806,2
40349,2
53349,2
10101,2
12833,2
398,2
1505,2
33557,2
31452,2
7518,2
33143,2
44228,2
38708,2
25008,2
43025,2
53393,2
9145,2
19521,2
50596,2
31075,2
23228,2
48412,2
28622,2
34242,2
29664,2
50580,2
46015,2
37897,2
48009,2
42619,2
40306,2
267,2
2291,2
33350,2
2997,2
1116,2
31894,2
19537,2
17293,2
21956,2
43636,2
45106,2
51807,2
13311,2
16243,2
48472,2
9823,2
13582,2
14882,2
15795,2
6939,2
3920,2
46195,2
29592,2
6723,2
24632,2
54042,2
14712,2
8470,2
15694,2
20442,2
33025,2
46122,2
44973,2
5041,2
35492,2
10700,2
25217,2
2948,2
42821,2
79,2
28342,2
24933,2
31834,2
19463,2
16285,2
49427,2
45309,2
36474,2
14799,2
1071,2
28387,2
33188,2
35769,2
27410,2
51500,2
7887,2
20725,2
50720,2
5927,2
36877,2
25817,2
7006,2
40458,2
29729,2
8922,2
13711,2
15003,2
30786,2
26192,2
20708,2
33315,2
21926,2
18162,2
50758,2
16972,2
39270,2
10892,2
8949,2
15043,2
18541,2
1313,2
5003,2
51457,2
12599,2
3989,2
16127,2
4021,2
34445,2
53047,2
9846,2
13623,2
20751,2
4576,2
22986,2
17412,2
26162,2
31623,2
33233,2
17363,2
53108,2
22946,2
47409,2
15758,2
35689,2
41557,2
14526,2
45229,2
28084,2
9884,2
10847,2
42747,2
31580,2
14134,2
1036,2
6501,2
2082,2
42450,2
45976,2
47080,2
36530,2
37632,2
3722,2
34195,2
30535,2
18268,2
23750,2
14517,2
37746,2
16979,2
7682,2
14665,2
12376,2
44750,2
8650,2
28249,2
4567,2
19401,2
21653,2
38471,2
30390,2
15881,2
38974,2
16934,2
37702,2
52773,2
5321,2
34181,2
9527,2
29415,2
5564,2
28101,2
22642,2
44778,2
18950,2
44832,2
36571,2
28135,2
13306,2
32875,2
30466,2
17019,2
20392,2
21542,2
45995,2
31713,2
10594,2
31639,2
25864,2
34159,2
30502,2
24775,2
18202,2
22710,2
50281,2
3778,2
6293,2
44713,2
32715,2
13539,2
2996,2
2162,2
5258,2
50212,2
17292,2
47335,2
43853,2
10783,2
8402,2
1157,2
7484,2
6938,2
4872,2
41930,2
21336,2
29665,2
18487,2
24528,2
47375,2
27695,2
23531,2
49540,2
37971,2
18022,2
6780,2
30323,2
34356,2
36747,2
46158,2
41165,2
43506,2
37548,2
51681,2
53783,2
12215,2
8726,2
14754,2
31509,2
3812,2
16887,2
20291,2
6306,2
34218,2
43792,2
36707,2
44374,2
42586,2
42275,2
4815,2
15657,2
27192,2
30663,2
43156,2
20583,2
51760,2
37330,2
50303,2
23628,2
2003,2
22393,2
46847,2
44508,2
45743,2
48910,2
38571,2
35077,2
40996,2
45,2
11233,2
8341,2
42131,2
3464,2
31333,2
32595,2
17938,2
27115,2
20512,2
24432,2
45784,2
15513,2
35099,2
41281,2
53639,2
10395,2
40085,2
45734,2
23433,2
26684,2
3783,2
27001,2
2111,2
33728,2
31190,2
20020,2
38631,2
49978,2
11422,2
45671,2
28162,2
20173,2
22432,2
38496,2
42042,2
7728,2
23481,2
4374,2
5336,2
18968,2
21211,2
22357,2
38533,2
2635,2
9307,2
13022,2
6468,2
7393,2
47209,2
25670,2
36664,2
5348,2
21220,2
45872,2
49068,2
37505,2
39910,2
4664,2
15475,2
28209,2
1709,2
18108,2
605,2
51390,2
42307,2
7671,2
43662,2
8485,2
35381,2
12230,2
2768,2
7566,2
29319,2
25798,2
13335,2
47805,2
51184,2
34998,2
2011,2
18069,2
32632,2
39731,2
37789,2
16792,2
18002,2
23509,2
45816,2
50169,2
37439,2
41051,2
52434,2
36256,2
12145,2
3519,2
25598,2
13371,2
30561,2
24855,2
22493,2
44619,2
51546,2
33845,2
50395,2
16695,2
13155,2
18288,2
1853,2
35415,2
35454,2
47198,2
26851,2
18531,2
27919,2
17361,2
7896,2
10863,2
1250,2
36849,2
25661,2
41027,2
41559,2
53082,2
45205,2
5924,2
53627,2
27343,2
46341,2
9354,2
7421,2
20724,2
1762,2
49594,2
2625,2
51918,2
35705,2
36863,2
2266,2
28576,2
31379,2
23496,2
17970,2
9848,2
16048,2
7923,2
47305,2
51762,2
45827,2
1293,2
14840,2
13540,2
1114,2
46931,2
25011,2
3115,2
45772,2
45104,2
34444,2
41056,2
50620,2
48449,2
40342,2
41477,2
35745,2
11262,2
5425,2
25144,2
26218,2
48360,2
31389,2
29124,2
48461,2
28388,2
51954,2
4378,2
3185,2
7363,2
20873,2
24091,2
23085,2
6949,2
38182,2
45135,2
30165,2
9043,2
10979,2
10038,2
15162,2
34420,2
7138,2
26375,2
19820,2
45407,2
44138,2
36797,2
34712,2
23386,2
44440,2
39428,2
13917,2
364,2
11185,2
8001,2
9005,2
23021,2
21872,2
41634,2
53158,2
8946,2
9938,2
7051,2
10839,2
28623,2
27413,2
30855,2
37414,2
13648,2
49560,2
38537,2
34602,2
35112,2
39301,2
4076,2
7074,2
39164,2
3443,2
42172,2
39812,2
29685,2
16106,2
10812,2
44596,2
29199,2
52613,2
43467,2
45908,2
44776,2
48509,2
40544,2
42388,2
43594,2
11340,2
42828,2
14541,2
759,2
1880,2
28137,2
26299,2
17033,2
14279,2
44814,2
29821,2
32112,2
8584,2
11434,2
13324,2
3685,2
5630,2
45882,2
34161,2
18634,2
18237,2
18178,2
3164,2
13823,2
19766,2
42358,2
48544,2
43555,2
38546,2
37354,2
50862,2
35865,2
39355,2
12229,2
35037,2
30915,2
1914,2
34055,2
26933,2
32800,2
26888,2
51431,2
52675,2
23613,2
36492,2
42354,2
8516,2
11387,2
52647,2
832,2
2792,2
21574,2
48118,2
37383,2
51564,2
9673,2
14713,2
20256,2
29525,2
17178,2
50781,2
23804,2
44970,2
43759,2
46124,2
49383,2
50211,2
34583,2
41094,2
43425,2
53708,2
13135,2
1030,2
78,2
3811,2
14374,2
8403,2
39282,2
51724,2
42785,2
35527,2
30215,2
19132,2
16851,2
25631,2
13776,2
20136,2
42451,2
37512,2
918,2
14410,2
7956,2
10914,2
9450,2
46056,2
4512,2
50440,2
35407,2
41324,2
40189,2
15062,2
736,2
27086,2
29485,2
3137,2
5997,2
17142,2
23772,2
49341,2
31464,2
35452,2
26705,2
52499,2
46568,2
10273,2
52830,2
45470,2
28029,2
31512,2
39476,2
32703,2
22558,2
21433,2
45897,2
50267,2
41812,2
34752,2
4566,2
28055,2
22783,2
9662,2
6101,2
10663,2
24658,2
44735,2
37483,2
47042,2
50300,2
43434,2
18728,2
42355,2
14690,2
14501,2
3568,2
14433,2
15675,2
52872,2
19447,2
31429,2
53378,2
33952,2
13985,2
11045,2
19108,2
22490,2
9700,2
14737,2
2095,2
5168,2
6145,2
36671,2
7193,2
44958,2
7511,2
25731,2
3260,2
32273,2
22523,2
18762,2
19864,2
37508,2
43463,2
10501,2
48604,2
26932,2
50951,2
39433,2
47142,2
36605,2
26841,2
53966,2
10624,2
15851,2
5669,2
22029,2
31499,2
28215,2
34196,2
18267,2
935,2
19771,2
47172,2
41134,2
35410,2
49278,2
10647,2
44079,2
45346,2
5706,2
27043,2
25963,2
32989,2
19402,2
40568,2
22708,2
321,2
5070,2
11325,2
2723,2
41778,2
43716,2
44917,2
49322,2
24702,2
44777,2
52709,2
4521,2
38224,2
8550,2
7140,2
22065,2
22539,2
4621,2
26976,2
9460,2
45381,2
38185,2
13323,2
23588,2
2851,2
6715,2
29420,2
22752,2
8010,2
17197,2
14358,2
37141,2
53683,2
33639,2
32356,2
26564,2
22222,2
20006,2
49908,2
3892,2
37211,2
6907,2
53452,2
6253,2
28931,2
27709,2
38418,2
16569,2
48313,2
52530,2
49015,2
37913,2
39094,2
45577,2
21140,2
47704,2
44387,2
46747,2
41921,2
39660,2
31109,2
36360,2
30106,2
3280,2
34746,2
37096,2
39469,2
2543,2
28810,2
26600,2
27786,2
23193,2
17308,2
21165,2
37135,2
18917,2
4232,2
13564,2
39665,2
28853,2
24219,2
22893,2
26772,2
41879,2
25690,2
8161,2
12888,2
31413,2
4317,2
38665,2
9263,2
14175,2
36078,2
52912,2
17231,2
95,2
17919,2
39551,2
41882,2
37176,2
35060,2
53414,2
42120,2
13052,2
12088,2
6185,2
2444,2
14255,2
33895,2
31070,2
32309,2
23213,2
43341,2
7447,2
52202,2
44242,2
41848,2
47901,2
51700,2
40237,2
45544,2
33095,2
37217,2
52947,2
7785,2
17847,2
16636,2
12903,2
45669,2
10746,2
9188,2
36191,2
13515,2
42043,2
3316,2
12031,2
54136,2
52236,2
2560,2
6534,2
27832,2
31272,2
30167,2
18971,2
27659,2
21054,2
52415,2
45050,2
40948,2
19930,2
23026,2
999,2
40715,2
13187,2
29948,2
33528,2
53789,2
1487,2
9111,2
3577,2
766,2
10510,2
41829,2
37126,2
45490,2
44225,2
15264,2
45451,2
31501,2
30348,2
881,2
41862,2
36020,2
37521,2
37165,2
52599,2
45527,2
1861,2
6694,2
13312,2
23156,2
3896,2
29538,2
38208,2
33440,2
25821,2
27493,2
4130,2
37596,2
43560,2
42360,2
48035,2
13872,2
50306,2
53835,2
35908,2
7570,2
6914,2
49763,2
48582,2
52110,2
46537,2
22080,2
20327,2
18139,2
22898,2
16939,2
41243,2
27257,2
2172,2
28410,2
24991,2
25418,2
42568,2
4481,2
36140,2
37682,2
17821,2
27958,2
27770,2
32658,2
31416,2
48833,2
46778,2
35147,2
23365,2
46142,2
9447,2
7349,2
39707,2
43241,2
48241,2
44461,2
17893,2
29064,2
4389,2
39741,2
46011,2
44505,2
46846,2
9237,2
11961,2
6276,2
27729,2
6205,2
2152,2
14044,2
10162,2
52951,2
36731,2
39061,2
47694,2
16537,2
51741,2
28908,2
22683,2
1588,2
30314,2
10194,2
22852,2
24753,2
28163,2
47942,2
52293,2
51096,2
52558,2
7490,2
3828,2
31162,2
17547,2
23088,2
37008,2
51606,2
29473,2
7013,2
30555,2
22890,2
37759,2
13687,2
14979,2
38025,2
40159,2
43697,2
19228,2
50448,2
9822,2
35386,2
51837,2
21822,2
4685,2
31949,2
25061,2
2206,2
19358,2
54232,2
53054,2
16152,2
51874,2
47406,2
21639,2
8778,2
12478,2
20483,2
40248,2
46101,2
51713,2
50538,2
45012,2
21715,2
15985,2
48191,2
33086,2
6845,2
5804,2
9512,2
966,2
35554,2
36737,2
49462,2
51756,2
5715,2
47302,2
17254,2
8668,2
29602,2
17136,2
26072,2
16192,2
22621,2
33244,2
39365,2
31955,2
7041,2
15034,2
41655,2
35790,2
38100,2
19591,2
51986,2
4603,2
19282,2
22662,2
1334,2
38842,2
40034,2
51572,2
22651,2
1179,2
6957,2
45973,2
46459,2
10808,2
30905,2
25240,2
51488,2
27457,2
7999,2
12534,2
4987,2
27395,2
33330,2
18590,2
27325,2
13660,2
9883,2
10604,2
34511,2
38814,2
1212,2
19657,2
26211,2
9865,2
27360,2
7017,2
42424,2
41273,2
13705,2
7903,2
47118,2
40478,2
36834,2
49636,2
44826,2
47467,2
21927,2
20763,2
52746,2
21245,2
30249,2
28805,2
6918,2
37224,2
12481,2
9778,2
7789,2
48322,2
20619,2
19544,2
16057,2
18278,2
29469,2
26111,2
5854,2
473,2
31879,2
12517,2
9187,2
36806,2
32897,2
17737,2
48354,2
23252,2
22211,2
16097,2
43711,2
25432,2
30739,2
31134,2
27702,2
32571,2
5682,2
52863,2
51673,2
47227,2
44969,2
38430,2
35360,2
17189,2
31810,2
39625,2
46724,2
45619,2
39029,2
37846,2
14645,2
51712,2
1605,2
31844,2
4295,2
8193,2
2124,2
14792,2
10637,2
52937,2
42604,2
36734,2
35555,2
26142,2
15791,2
3942,2
52196,2
22177,2
52726,2
28597,2
25172,2
5972,2
15033,2
19274,2
37149,2
43034,2
48487,2
44011,2
46619,2
21970,2
30024,2
19729,2
17652,2
7060,2
5025,2
285,2
13786,2
21518,2
50828,2
52027,2
44056,2
20978,2
853,2
23215,2
18805,2
48457,2
51945,2
53055,2
42713,2
51873,2
49563,2
48174,2
17371,2
40777,2
28514,2
5914,2
4923,2
46650,2
44279,2
10845,2
8886,2
38030,2
34512,2
35718,2
4235,2
17399,2
2255,2
8141,2
228,2
47089,2
42760,2
45983,2
2922,2
5730,2
22277,2
22720,2
12066,2
15634,2
52834,2
53723,2
41106,2
39892,2
38949,2
36411,2
18287,2
51355,2
25602,2
31295,2
12199,2
19224,2
50258,2
51209,2
23605,2
34026,2
21629,2
13207,2
5343,2
10305,2
38791,2
24837,2
45929,2
16957,2
14263,2
5726,2
47931,2
630,2
6811,2
9699,2
15520,2
11230,2
43321,2
35086,2
50135,2
19047,2
29151,2
7425,2
43742,2
12110,2
15563,2
44953,2
35124,2
48198,2
18007,2
42126,2
50089,2
28276,2
53689,2
41070,2
39852,2
1733,2
49021,2
20086,2
31564,2
24312,2
49985,2
44851,2
27783,2
33762,2
30511,2
37292,2
29430,2
4670,2
37736,2
50432,2
47171,2
51588,2
21614,2
31736,2
35388,2
30545,2
1644,2
15387,2
14655,2
8657,2
3699,2
36651,2
37775,2
48179,2
49335,2
16593,2
22773,2
24795,2
44876,2
7634,2
43673,2
23389,2
27825,2
819,2
3614,2
41212,2
40011,2
36207,2
38918,2
39697,2
2890,2
31612,2
32854,2
3726,2
4609,2
7679,2
2547,2
9552,2
37730,2
42407,2
38859,2
41306,2
14181,2
42462,2
44875,2
29406,2
54082,2
7744,2
35464,2
16263,2
10112,2
26247,2
9124,2
12838,2
11716,2
12651,2
16446,2
33578,2
17651,2
49672,2
51987,2
23024,2
18623,2
51005,2
5432,2
28804,2
28645,2
9132,2
15250,2
8971,2
41816,2
53374,2
36972,2
38136,2
52029,2
13104,2
2666,2
47468,2
5767,2
14953,2
20171,2
21288,2
18831,2
16511,2
40776,2
25659,2
49562,2
45184,2
21858,2
8142,2
19906,2
7227,2
9162,2
44247,2
8885,2
34510,2
12870,2
32620,2
18557,2
29739,2
41033,2
2257,2
3099,2
12615,2
9915,2
49637,2
25239,2
27456,2
14342,2
37035,2
2407,2
38246,2
6116,2
23155,2
14390,2
17624,2
18747,2
33448,2
25345,2
29895,2
27568,2
4185,2
39395,2
20212,2
11851,2
9112,2
9095,2
41828,2
24560,2
10008,2
35983,2
37125,2
15212,2
23195,2
17531,2
27469,2
11813,2
15168,2
32258,2
11826,2
11775,2
39364,2
34658,2
23524,2
46495,2
20875,2
29879,2
8027,2
46943,2
40631,2
44154,2
37048,2
38209,2
49764,2
50908,2
45422,2
49012,2
20916,2
52125,2
29918,2
30970,2
32207,2
48594,2
5119,2
3217,2
1184,2
6963,2
45553,2
18307,2
42012,2
5690,2
25629,2
7689,2
40173,2
33701,2
35440,2
45651,2
30086,2
50469,2
53499,2
35073,2
8229,2
30097,2
2500,2
25980,2
11972,2
18891,2
13415,2
9670,2
23325,2
35479,2
49375,2
50509,2
43756,2
20522,2
36166,2
28951,2
18273,2
24342,2
38855,2
10354,2
43615,2
13039,2
32508,2
33809,2
34991,2
42050,2
46791,2
890,2
45682,2
14573,2
52385,2
48843,2
20428,2
11131,2
6343,2
34172,2
2867,2
4347,2
14612,2
37732,2
47729,2
40139,2
48144,2
38583,2
15946,2
33625,2
26109,2
27690,2
8779,2
9779,2
54159,2
25460,2
9186,2
11908,2
10387,2
20617,2
21781,2
17300,2
30705,2
12104,2
29533,2
23253,2
37191,2
38362,2
39134,2
42678,2
26500,2
36050,2
43091,2
39563,2
21823,2
40788,2
19578,2
46690,2
6882,2
4828,2
27212,2
37258,2
38429,2
36123,2
63,2
44360,2
14748,2
9714,2
52899,2
53473,2
34310,2
48254,2
508,2
34879,2
51714,2
41938,2
42132,2
44330,2
4296,2
15984,2
46873,2
40287,2
4428,2
6470,2
47303,2
16553,2
25249,2
19885,2
12813,2
29814,2
47989,2
19188,2
2168,2
1895,2
20807,2
13547,2
45930,2
20313,2
18154,2
11593,2
32817,2
28077,2
37557,2
31613,2
7582,2
1929,2
25003,2
29617,2
36759,2
34369,2
42373,2
43579,2
38820,2
3141,2
51470,2
43825,2
50817,2
44696,2
51815,2
46444,2
33221,2
4545,2
11275,2
41071,2
37981,2
29850,2
38678,2
49020,2
47384,2
30911,2
29225,2
10796,2
12168,2
19566,2
41107,2
42254,2
22907,2
51354,2
28455,2
21395,2
22527,2
33175,2
30717,2
11763,2
41684,2
45077,2
38780,2
47979,2
6788,2
12370,2
28334,2
54011,2
35439,2
34228,2
43722,2
17148,2
19409,2
29499,2
52886,2
50,2
5969,2
8503,2
52962,2
9686,2
4982,2
51674,2
19429,2
44968,2
15931,2
15017,2
24892,2
29512,2
18346,2
31813,2
12635,2
53817,2
52660,2
8732,2
10710,2
3647,2
1083,2
42324,2
50366,2
47103,2
48081,2
31660,2
50776,2
51973,2
8580,2
40093,2
43643,2
34331,2
37696,2
38895,2
51557,2
46170,2
31702,2
32927,2
47282,2
27030,2
3702,2
14609,2
28605,2
26251,2
51380,2
1812,2
25377,2
20028,2
43436,2
12943,2
8050,2
4051,2
43162,2
13762,2
38442,2
47579,2
33341,2
21141,2
51349,2
741,2
43990,2
32035,2
2724,2
33743,2
3552,2
8931,2
13723,2
15008,2
48832,2
47772,2
26359,2
33792,2
32171,2
585,2
33694,2
3222,2
34885,2
25214,2
30312,2
41861,2
53329,2
45528,2
21031,2
46468,2
31082,2
50847,2
33612,2
6204,2
3162,2
1359,2
53430,2
38242,2
6028,2
41785,2
42960,2
40670,2
26519,2
48605,2
6234,2
1589,2
11932,2
17600,2
10193,2
26221,2
38048,2
27944,2
31365,2
16162,2
36432,2
43322,2
37390,2
48940,2
51258,2
21276,2
22420,2
23472,2
16763,2
19046,2
30238,2
22965,2
36221,2
20710,2
6473,2
41133,2
9380,2
48539,2
20848,2
22022,2
46332,2
27463,2
28693,2
48405,2
1206,2
12079,2
1745,2
12592,2
13674,2
37336,2
24598,2
41607,2
40464,2
45226,2
16683,2
17894,2
5083,2
51927,2
6400,2
1715,2
34007,2
8303,2
54290,2
53575,2
35046,2
53256,2
35870,2
5931,2
7882,2
41722,2
25622,2
26697,2
27882,2
44088,2
15752,2
6040,2
10306,2
20368,2
14329,2
39966,2
21007,2
17987,2
29334,2
20182,2
26742,2
43576,2
40013,2
35107,2
50328,2
36320,2
38623,2
13209,2
26952,2
13990,2
45794,2
8548,2
44813,2
3476,2
15538,2
4641,2
2841,2
15802,2
13320,2
38049,2
1244,2
781,2
22845,2
32735,2
30016,2
7491,2
40429,2
22477,2
43932,2
10462,2
2450,2
24586,2
6197,2
21398,2
19155,2
16872,2
14029,2
29296,2
26835,2
34802,2
27955,2
12200,2
53764,2
49596,2
50711,2
54275,2
53673,2
45896,2
23604,2
39525,2
52771,2
36894,2
46021,2
3803,2
25601,2
19697,2
13412,2
39729,2
5737,2
40957,2
50507,2
38998,2
15949,2
24144,2
23130,2
46825,2
26395,2
24776,2
52900,2
4383,2
32213,2
602,2
13007,2
15463,2
354,2
10991,2
28355,2
8285,2
9290,2
33083,2
8682,2
46552,2
47606,2
24871,2
17945,2
19029,2
32926,2
7658,2
43306,2
912,2
35070,2
19863,2
12342,2
18759,2
53977,2
43680,2
38925,2
52794,2
39245,2
44891,2
25939,2
33533,2
29456,2
8652,2
10641,2
946,2
629,2
37079,2
47193,2
26492,2
38020,2
39854,2
43122,2
38809,2
7291,2
49147,2
50311,2
8220,2
41985,2
44745,2
12934,2
45939,2
36142,2
48032,2
20027,2
31207,2
30386,2
26585,2
45585,2
800,2
44329,2
2776,2
14476,2
14166,2
8250,2
39681,2
18137,2
20323,2
17767,2
31164,2
19993,2
22256,2
37592,2
30424,2
20005,2
18817,2
23318,2
28872,2
6203,2
14042,2
11898,2
11076,2
33218,2
48717,2
47692,2
28952,2
24254,2
23266,2
33650,2
1614,2
25456,2
4278,2
15338,2
8203,2
38396,2
51094,2
48752,2
47716,2
23363,2
32792,2
51337,2
27333,2
3548,2
11654,2
48942,2
24574,2
51045,2
21278,2
29149,2
25653,2
30320,2
49889,2
672,2
15561,2
8366,2
34044,2
42178,2
29237,2
41095,2
44582,2
21316,2
19083,2
31404,2
30271,2
35189,2
2675,2
1813,2
49037,2
43319,2
53613,2
5489,2
45879,2
6361,2
26881,2
41171,2
40936,2
46305,2
51192,2
38771,2
22231,2
27689,2
21212,2
31281,2
25588,2
54237,2
15483,2
26845,2
8304,2
482,2
14069,2
11916,2
46845,2
45739,2
19009,2
32570,2
31321,2
37190,2
17223,2
30161,2
4093,2
49837,2
16272,2
45504,2
16423,2
1511,2
8089,2
12825,2
13951,2
387,2
3253,2
7183,2
7918,2
44216,2
41835,2
26419,2
26450,2
9123,2
31048,2
18767,2
17671,2
25206,2
29962,2
34543,2
39248,2
32266,2
28801,2
44255,2
28788,2
37145,2
27821,2
10912,2
17550,2
5018,2
335,2
10910,2
272,2
18801,2
45397,2
47586,2
50905,2
2299,2
40641,2
13774,2
17587,2
40686,2
22089,2
51974,2
12788,2
13908,2
40745,2
7160,2
44174,2
21946,2
43035,2
52147,2
36006,2
37088,2
52216,2
41817,2
26214,2
8241,2
21876,2
22070,2
27329,2
52328,2
8990,2
38445,2
30952,2
28740,2
32452,2
16608,2
207,2
22296,2
8871,2
41871,2
1658,2
48566,2
3375,2
13643,2
49747,2
48830,2
50001,2
39686,2
15132,2
24081,2
32492,2
29862,2
2503,2
15373,2
8039,2
8209,2
43060,2
35820,2
36962,2
17708,2
47623,2
13686,2
54280,2
49698,2
35710,2
36061,2
5047,2
15337,2
489,2
4282,2
46337,2
51895,2
52290,2
17379,2
38401,2
39610,2
16151,2
43132,2
4148,2
28939,2
33692,2
30935,2
32107,2
21023,2
4124,2
48352,2
24103,2
36809,2
41648,2
4322,2
33201,2
6304,2
22923,2
1643,2
12544,2
13616,2
11977,2
47400,2
19770,2
8015,2
34477,2
36841,2
26170,2
28508,2
8228,2
39359,2
47543,2
22281,2
9871,2
1223,2
32426,2
47369,2
54202,2
6929,2
163,2
38506,2
3836,2
48848,2
49459,2
34343,2
35557,2
13895,2
40293,2
52386,2
24978,2
53533,2
18426,2
20589,2
21754,2
8772,2
9774,2
32073,2
40624,2
18922,2
31220,2
40334,2
33763,2
30703,2
26597,2
43187,2
33715,2
43939,2
8140,2
27449,2
17470,2
19733,2
20799,2
23029,2
14061,2
53223,2
10168,2
48480,2
53209,2
48513,2
31099,2
39558,2
38347,2
50713,2
16281,2
22015,2
7991,2
44278,2
9993,2
10944,2
45540,2
6049,2
441,2
3286,2
23038,2
21981,2
16267,2
6035,2
26278,2
40525,2
39219,2
40444,2
27350,2
43153,2
32016,2
36121,2
51111,2
43996,2
22023,2
43969,2
22243,2
39259,2
19975,2
42766,2
33666,2
25470,2
8940,2
13743,2
1304,2
40818,2
7046,2
47494,2
49669,2
35793,2
51076,2
16986,2
24690,2
39531,2
51294,2
53612,2
42140,2
13722,2
18393,2
50115,2
46884,2
23471,2
27180,2
51344,2
19131,2
37427,2
38640,2
32034,2
53150,2
45813,2
22453,2
36893,2
16800,2
39239,2
29186,2
26765,2
695,2
21366,2
13115,2
42218,2
35543,2
12080,2
50767,2
10557,2
48248,2
16646,2
29017,2
6360,2
46435,2
42565,2
11174,2
36223,2
46812,2
28009,2
10904,2
20095,2
49407,2
31282,2
14412,2
25752,2
13761,2
52907,2
2957,2
14245,2
21958,2
40972,2
37361,2
38560,2
8744,2
7758,2
38090,2
37879,2
31446,2
49022,2
6634,2
17354,2
780,2
10522,2
53807,2
42330,2
43529,2
51750,2
35655,2
3861,2
46293,2
16958,2
3926,2
7818,2
14968,2
30274,2
9526,2
14891,2
16080,2
35297,2
28456,2
24703,2
19260,2
31614,2
1959,2
10414,2
10573,2
16811,2
3965,2
47292,2
41144,2
16834,2
17385,2
31442,2
21884,2
12169,2
9436,2
719,2
40281,2
39198,2
10449,2
42599,2
36412,2
52582,2
9425,2
45195,2
22529,2
51885,2
50695,2
41067,2
48404,2
3066,2
45047,2
53763,2
43481,2
39928,2
22325,2
24353,2
36687,2
27566,2
18736,2
44756,2
37083,2
52148,2
30589,2
23153,2
20958,2
24151,2
29509,2
21482,2
29949,2
35468,2
38235,2
43051,2
38986,2
47218,2
9114,2
43006,2
47599,2
5758,2
348,2
4145,2
